Date,Ambulance Trust,Hospital Name,Count of Handovers at Hospital,Handover Compliance,Coun to fHandovers Over 15 Minutes,% of Handovers Over 15 Minutes,Count of Handovers Over 30 Minutes,% of Handovers Over 30 Minutes,Count of Handovers Over 60 Minutes,% of Handovers Over 60 Minutes,Count of Handovers Over 90 Minutes,% of Handovers Over 90 Minutes,Hours lost for Handovers over 15 minutes,Hours lost for Handovers over 30 minutes,Hours lost for Handovers over 60 minutes,Longest Handover (mm.m),Mean Handover Time (mm.m),90th Centile Handover Time (mm.m),Total Handover Time (hh.h),Average Time Lost for Handovers over 15 minutes per Handover (hh.h)
08-Oct-22,SWAS,Treliske Hospital,65,100.00%,60,92.31%,55,84.62%,49,75.38%,42,64.62%,159.08,144.89,118.26,461.98,161.11,340.13,174.54,2.45
09-Oct-22,SWAS,Treliske Hospital,70,100.00%,62,88.57%,54,77.14%,37,52.86%,24,34.29%,86.25,71.53,48.05,595.38,87.95,156.15,102.61,1.23
10-Oct-22,SWAS,Treliske Hospital,67,100.00%,61,91.04%,58,86.57%,51,76.12%,45,67.16%,301.75,286.73,260.23,"1,235.67",284.48,607.63,317.67,4.5
11-Oct-22,SWAS,Treliske Hospital,52,100.00%,46,88.46%,45,86.54%,42,80.77%,37,71.15%,315.12,303.63,281.58,"1,210.20",377.63,897.98,327.28,6.06
12-Oct-22,SWAS,Treliske Hospital,65,100.00%,63,96.92%,61,93.85%,58,89.23%,56,86.15%,344.48,329.03,299.3,983.38,332.64,628.3,360.36,5.3
13-Oct-22,SWAS,Treliske Hospital,63,100.00%,58,92.06%,55,87.30%,47,74.60%,44,69.84%,310.41,296.3,270.62,993.42,310.11,773.77,325.62,4.93
14-Oct-22,SWAS,Treliske Hospital,69,100.00%,59,85.51%,51,73.91%,47,68.12%,44,63.77%,237.21,223.32,198.93,810.93,219.65,522.88,252.6,3.44
15-Oct-22,SWAS,Treliske Hospital,77,100.00%,71,92.21%,64,83.12%,56,72.73%,52,67.53%,325.9,309.17,279.85,985.4,268.27,630.2,344.29,4.23
16-Oct-22,SWAS,Treliske Hospital,77,100.00%,64,83.12%,57,74.03%,48,62.34%,44,57.14%,213.26,198.04,171.74,740.12,179.97,413.58,230.97,2.77
17-Oct-22,SWAS,Treliske Hospital,61,100.00%,54,88.52%,51,83.61%,45,73.77%,44,72.13%,356.34,343.11,319.52,"1,387.75",364.45,918.5,370.53,5.84
18-Oct-22,SWAS,Treliske Hospital,54,100.00%,48,88.89%,47,87.04%,42,77.78%,41,75.93%,260.77,248.79,226.84,902.17,303.71,569.73,273.34,4.83
19-Oct-22,SWAS,Treliske Hospital,72,100.00%,64,88.89%,61,84.72%,54,75.00%,47,65.28%,253.56,238.03,210,779.13,225.11,493.72,270.13,3.52
20-Oct-22,SWAS,Treliske Hospital,71,100.00%,59,83.10%,52,73.24%,46,64.79%,43,60.56%,231.55,217.92,194.08,650.47,209.09,480.07,247.42,3.26
21-Oct-22,SWAS,Treliske Hospital,71,100.00%,67,94.37%,65,91.55%,57,80.28%,51,71.83%,232.1,215.57,185.44,551.07,210.88,496.13,249.54,3.27
22-Oct-22,SWAS,Treliske Hospital,76,100.00%,68,89.47%,62,81.58%,51,67.11%,47,61.84%,212.43,196.1,167.23,454.93,181.63,399.6,230.07,2.8
23-Oct-22,SWAS,Treliske Hospital,82,100.00%,75,91.46%,73,89.02%,56,68.29%,51,62.20%,229.9,211.54,179.8,635.67,182.37,383,249.24,2.8
24-Oct-22,SWAS,Treliske Hospital,80,100.00%,70,87.50%,64,80.00%,56,70.00%,48,60.00%,167.23,150.66,121.38,413.32,139.25,306.57,185.66,2.09
25-Oct-22,SWAS,Treliske Hospital,89,100.00%,50,56.18%,26,29.21%,10,11.24%,8,8.99%,29.33,19.73,11.95,239.95,32.21,80.15,47.78,0.33
26-Oct-22,SWAS,Treliske Hospital,92,100.00%,58,63.04%,37,40.22%,14,15.22%,12,13.04%,44.3,33.44,21.75,259.52,41.1,113.07,63.02,0.48
27-Oct-22,SWAS,Treliske Hospital,88,100.00%,77,87.50%,50,56.82%,25,28.41%,19,21.59%,77.53,61.36,43.49,298.68,66.84,203.32,98.03,0.88
28-Oct-22,SWAS,Treliske Hospital,82,100.00%,74,90.24%,62,75.61%,47,57.32%,34,41.46%,138.17,121.2,94.78,419.83,114.99,280,157.16,1.69
29-Oct-22,SWAS,Treliske Hospital,85,100.00%,74,87.06%,66,77.65%,56,65.88%,52,61.18%,203.12,185.76,155.82,379.85,157.2,302.78,222.7,2.39
30-Oct-22,SWAS,Treliske Hospital,84,100.00%,74,88.10%,70,83.33%,61,72.62%,56,66.67%,202.52,184.66,152.24,429.03,158.43,352.25,221.8,2.41
31-Oct-22,SWAS,Treliske Hospital,79,100.00%,71,89.87%,59,74.68%,50,63.29%,40,50.63%,135.18,118.7,92.35,367.82,116.83,297.68,153.83,1.71
01-Nov-22,SWAS,Treliske Hospital,96,100.00%,64,66.67%,41,42.71%,27,28.13%,22,22.92%,106.82,93.67,76.62,578.58,79.27,242.1,126.83,1.11
02-Nov-22,SWAS,Treliske Hospital,73,100.00%,65,89.04%,59,80.82%,53,72.60%,49,67.12%,138.17,123.08,95.28,333.72,127.85,221.32,155.55,1.89
03-Nov-22,SWAS,Treliske Hospital,90,100.00%,67,74.44%,56,62.22%,41,45.56%,32,35.56%,126.96,111.51,87.29,356.85,97.6,282.37,146.4,1.41
04-Nov-22,SWAS,Treliske Hospital,91,100.00%,77,84.62%,63,69.23%,37,40.66%,26,28.57%,86.8,69.14,44.29,310.8,71.05,176.18,107.76,0.95
05-Nov-22,SWAS,Treliske Hospital,79,100.00%,66,83.54%,61,77.22%,46,58.23%,35,44.30%,140.22,124.33,97.35,493.73,119.99,284.52,157.98,1.77
06-Nov-22,SWAS,Treliske Hospital,85,100.00%,77,90.59%,74,87.06%,61,71.76%,51,60.00%,249.85,230.79,197.38,799.42,190.14,342.55,269.37,2.94
07-Nov-22,SWAS,Treliske Hospital,68,100.00%,57,83.82%,52,76.47%,45,66.18%,41,60.29%,318.31,304.75,280.67,"1,409.73",294.14,831.3,333.36,4.68
08-Nov-22,SWAS,Treliske Hospital,65,100.00%,56,86.15%,55,84.62%,49,75.38%,46,70.77%,243.35,229.37,203.77,887.33,238.12,392.3,257.97,3.74
09-Nov-22,SWAS,Treliske Hospital,78,100.00%,72,92.31%,58,74.36%,50,64.10%,45,57.69%,186.33,169.56,142.73,466.92,157.85,350.8,205.2,2.39
10-Nov-22,SWAS,Treliske Hospital,93,100.00%,84,90.32%,79,84.95%,66,70.97%,48,51.61%,171.41,151.04,114.71,371.78,124.72,268.8,193.32,1.84
11-Nov-22,SWAS,Treliske Hospital,85,100.00%,42,49.41%,20,23.53%,4,4.71%,4,4.71%,21.56,13.64,7.7,250.17,26.25,51.03,37.19,0.25
12-Nov-22,SWAS,Treliske Hospital,85,100.00%,41,48.24%,13,15.29%,0,0.00%,0,0.00%,7.84,1.86,0,56.28,16.98,35.12,24.05,0.09
13-Nov-22,SWAS,Treliske Hospital,99,100.00%,47,47.47%,13,13.13%,1,1.01%,0,0.00%,9.62,2.47,0.44,86.65,16.96,33.45,27.98,0.1
14-Nov-22,SWAS,Treliske Hospital,99,100.00%,58,58.59%,30,30.30%,9,9.09%,2,2.02%,22.56,11.86,3.67,123.1,25.61,59.43,42.25,0.23
15-Nov-22,SWAS,Treliske Hospital,98,100.00%,42,42.86%,16,16.33%,2,2.04%,0,0.00%,10.55,3.54,0.12,64.62,17.22,34.53,28.13,0.11
16-Nov-22,SWAS,Treliske Hospital,107,100.00%,58,54.21%,24,22.43%,6,5.61%,0,0.00%,19.08,8.49,1.79,89.9,22.84,46.9,40.73,0.18
17-Nov-22,SWAS,Treliske Hospital,105,100.00%,52,49.52%,33,31.43%,14,13.33%,6,5.71%,30.23,20,10,167.9,28.39,70.25,49.69,0.29
18-Nov-22,SWAS,Treliske Hospital,101,100.00%,84,83.17%,68,67.33%,33,32.67%,19,18.81%,74.64,55.48,31.31,281.8,58.25,114.68,98.06,0.74
19-Nov-22,SWAS,Treliske Hospital,103,100.00%,64,62.14%,45,43.69%,33,32.04%,26,25.24%,94.09,80.98,61.63,357.58,66.42,207.43,114.03,0.91
20-Nov-22,SWAS,Treliske Hospital,90,100.00%,69,76.67%,53,58.89%,26,28.89%,18,20.00%,70.03,54.89,35.81,322.58,59.48,148.42,89.22,0.78
21-Nov-22,SWAS,Treliske Hospital,90,100.00%,44,48.89%,25,27.78%,11,12.22%,9,10.00%,32.47,24.29,16.69,258.2,33.36,85.53,50.03,0.36
22-Nov-22,SWAS,Treliske Hospital,95,100.00%,49,51.58%,29,30.53%,14,14.74%,6,6.32%,29.42,20.15,10.77,208.9,29.82,66.97,47.21,0.31
23-Nov-22,SWAS,Treliske Hospital,99,100.00%,70,70.71%,54,54.55%,31,31.31%,22,22.22%,135.81,120.12,99.88,584.1,94.98,351.23,156.72,1.37
24-Nov-22,SWAS,Treliske Hospital,81,100.00%,58,71.60%,42,51.85%,30,37.04%,21,25.93%,109.39,97.12,79.06,481.37,93.76,283.73,126.58,1.35
25-Nov-22,SWAS,Treliske Hospital,99,100.00%,68,68.69%,42,42.42%,26,26.26%,20,20.20%,82.73,69.69,53.43,436.4,62.94,234.6,103.85,0.84
26-Nov-22,SWAS,Treliske Hospital,86,100.00%,71,82.56%,56,65.12%,44,51.16%,38,44.19%,133.63,117.63,92.48,380.6,106.92,258.17,153.25,1.55
27-Nov-22,SWAS,Treliske Hospital,91,100.00%,76,83.52%,68,74.73%,51,56.04%,43,47.25%,142.88,124.82,95.22,306.23,107.6,232.7,163.19,1.57
28-Nov-22,SWAS,Treliske Hospital,95,100.00%,77,81.05%,67,70.53%,48,50.53%,42,44.21%,204.57,186.63,157.55,583.85,142.32,455,225.35,2.15
29-Nov-22,SWAS,Treliske Hospital,86,100.00%,73,84.88%,64,74.42%,45,52.33%,37,43.02%,177.69,160.95,134.06,624.47,137.72,342.12,197.4,2.07
30-Nov-22,SWAS,Treliske Hospital,103,100.00%,93,90.29%,83,80.58%,67,65.05%,50,48.54%,196.13,173.9,136.47,511.82,128.44,281.57,220.49,1.9
